company name,ric,ric1(ticker),isin,cusip,gvkey
Caledon Resources Ord Shs,CDN.L^H11,CDN,GB00B1GJZT14,0.0,249969
Cook DC Hlds Common Stock,CDC.L^G01,CDC,GB0002217932,0.0,200971
Cash Converters International Ord Shs,CCV.L^H96,CCV,AU000000CCV1,0.0,248815
Carlton Comm Common Stock,CCTV.L^G93,CCTV,GB0003419255,0.0,14396
Capital Corp Common Stock,CCK.L^G99,CCK,GB0008721465,0.0,101917
Celltech Group Common Stock,CCH.L^H04,CCH,GB0001822765,0.0,201088
Coca-Cola Bev. Common Stock,CCB.L^H00,CCB,GB0002922275,0.0,227256
CBG Group Ord Shs,CBU.L^I11,CBU,GB0033696344,0.0,275288
Cobra Holdings Ord Shs,CBRA.L^G12,CBRA,GB00B1XN6X77,0.0,285249
Cambridge Grp Common Stock,CBPL.L^I90,CBPL,GB0001668051,0.0,21399
China Biodiesel International Holding Ord Shs,CBI.L^G10,CBI,VGG211791097,0.0,282206
Cie Bancaire Common Stock,CBCP.L^H96,CBCP,FR0000121410,0.0,15570
Commonwealth Bank Of Australia Ord Shs,CBAq.L^G94,CBAq,AU000000CBA7,0.0,24512
Chelsea Village Common Stock,CAV.L^H03,CAV,GB0001899987,0.0,213183
Cambrdg Antibody Ord Shs,CAT.L^G06,CAT,GB0001662252,0.0,206184
Cape Resources Ord Shs,CAPE.L^I11,CAPE,GB00B137SL17,0.0,277850
CALA PLC Common Stock,CALA.L^G99,CALA,GB0001985182,0.0,201003
Caird Group PLC Common Stock,CAIL.L^I93,CAIL,GB0004422936,0.0,102728
Cadbury Ord Shs,CADB.L^G93,CADB,GB00B2PF6M70,0.0,2597
Aveva Group Ord Shs,CAD.L^G01,CAD,GB00BBG9VN75,0.0,213083
Castle Support Services Ord Shs,CACSU.L^G10,CACSU,GB00B1XLC667,0.0,272844
Carbo Ord Shs,CAB.L^I05,CAB,GB0032178302,0.0,100079
Brazilian Investment Trust PLC Depository Receipt,BZIL.L^I93,BZIL,GB0001207157,0.0,210859
BWI Common Stock,BYW.L^G99,BYW,GB0009465468,0.0,102103
FCX Inter Common Stock,BYNS.L^I01,BYNS,GB0030756968,0.0,103111
Brixton Ord Shs,BXTN.L^H09,BXTN,GB0001430023,0.0,15897
Rexam Ord Shs,BWTR.L^G93,BWTR,GB00BMHTPY25,0.0,2338
Venturia Ord Shs,BUY.L^G02,BUY,GB00B01BW164,0.0,239966
Bulmer HP Holdings Ord Shs,BULM.L^G03,BULM,GB0001534329,0.0,100364
Bulgarian Land Development Ord Shs,BULA.L^H10,BULA,GB00B11PLD04,0.0,275911
Beattie James Common Stock,BTT.L^H05,BTT,GB0000857283,0.0,100963
BTR PLC Common Stock,BTRX.L^G93,BTRX,GB0002721339,0.0,17453
BTP PLC Common Stock,BTPL.L^I93,BTPL,GB0001407245,0.0,101078
BTG Ord Shs,BTG.L^H19,BTG,GB0001001592,0.0,220697
Maclellan Group Ord Shs,BSH.L^H96,BSH,GB0004783519,0.0,204369
Business Systems Ord Shs,BSGL.L^G09,BSGL,GB0008222043,0.0,240496
Bank Of Scotland Ord Shs,BSCT.L^I01,BSCT,GB0000764547,0.0,15528
Gl Ord Shs,BRYq.L^G94,BRYq,BMG392401094,0.0,102225
Brewin Dolphin Holdings Ord Shs,BRW.L^I22,BRW,GB0001765816,0.0,204388
Brightside Group Ord Shs,BRT.L^G14,BRT,GB00B1L7MY49,0.0,282221
Berendsen Ord Shs,BRSN.L^I17,BRSN,GB00B0F99717,0.0,100432
British Polythene Industries Ord Shs,BRPI.L^H16,BRPI,GB0007797425,0.0,103353
Freni Brembo Ord Shs,BRMBq.L^G95,BRMBq,IT0005252728,0.0,212266
BG Group Ord Shs,BRG.L^G93,BRG,GB0008762899,0.0,14087
Bristol Utd Pres Common Stock,BREP.L^G96,BREP,GB0001257871,0.0,104869
Bredero Props Common Stock,BRED.L^I93,BRED,GB0001212793,0.0,209929
Ugland International Holdings Ord Shs,BRCS.L^H93,BRCS,KYG9168W1015,0.0,210882
BPP Holdings Ord Shs,BPP.L^H09,BPP,GB0000698414,0.0,103129
Banco Comercial Portugues Ord Shs,BPCq.L^I04,BPCq,PTBCP0AM0015,0.0,23848
BPB Ord Shs,BPBL.L^G93,BPBL,GB0000687078,0.0,100298
Body Shop International Ord Shs,BOS.L^G06,BOS,GB0001083137,0.0,101050
Bonmarche Holdings Ord Shs,BONB.L^H19,BONB,GB00BF8H6F45,0.0,316682
Breedon PLC Common Stock,BON.L^G00,BON,GB0001213106,0.0,209931
Booker PLC Common Stock,BOK.L^H00,BOK,GB0001105237,0.0,100674
BCO Technologies Ord Shs,BOH.L^I00,BOH,GB0002269818,0.0,216821
Boundary Capital Ord Shs,BOCA.L^I10,BOCA,IE00B1W7FK04,0.0,284606
BOC Group Ord Shs,BOC.L^I06,BOC,GB0001081206,0.0,1945
Biora Bequoted Ord Shs,BOAq.L^G96,BOAq,SE0000361909,0.0,64335
Brunner Mond Common Stock,BNRM.L^I98,BNRM,GB0001491181,0.0,212781
Benetton Group Ord Shs,BNGq.L^G98,BNGq,IT0003106777,0.0,15406
BNB Recruitment Ord Shs,BNBL.L^I93,BNBL,GB0000808203,0.0,100987
Boomerang Plus Ord Shs,BMRG.L^H12,BMRG,GB00B23VYZ68,0.0,287156
Host Europe Common Stock,BML.L^I99,BML,GB0007389256,0.0,230557
Benchmark Group Common Stock,BMK.L^G04,BMK,GB0030961816,0.0,200693
Consolidated Media Holdings Ord Shs,BMHL.L^H90,BMHL,AU000000CMJ5,0.0,104944
Burmah Castrol Common Stock,BMAH.L^I00,BMAH,GB0005669444,0.0,17611
Blockleys PLC Common Stock,BLOC.L^G00,BLOC,GB0001054112,0.0,200783
Bluehone AIM VCT Ord Shs,BLN.L^G08,BLN,GB0004484514,0.0,241556
Bella Media Ord Shs,BLLA.L^G09,BLLA,GB00B29VLD71,0.0,241211
Bullough Common Stock,BLGH.L^G03,BLGH,GB0001532059,0.0,100448
Blenheim Common Stock,BLEN.L^G93,BLEN,GB0001045599,0.0,101726
Blacks Leisure Group Ord Shs,BLEL.L^I93,BLEL,GB0001028322,0.0,200780
Skyepharma Ord Shs,BLEG.L^I93,BLEG,GB00B3BFNB64,0.0,112408
Baldwins Indust Common Stock,BLD.L^I03,BLD,GB0002937257,0.0,225657
A & C Black PLC Common Stock,BLCK.L^H00,BLCK,GB0001017093,0.0,220682
Blagden Ord Shs,BLAG.L^H00,BLAG,GB0001033074,0.0,100263
BKN International Ord Shs,BKQGq.L^G09,BKQGq,DE0005290704,0.0,237101
Bank of Ireland Group Ord Shs,BKIRdo.L^G03,BKIRdo,IE00BD1RP616,0.0,63590
GTL Resources Ord Shs,BKG.L^I98,BKG,GB00B1HT2334,0.0,210854
Brake Brothers Ord Shs,BKB.L^I02,BKB,GB0001192748,0.0,101064
Fineco SpA Ord Shs,BIPq.L^G02,BIPq,IT0003602155,0.0,200640
Birse Group Ord Shs,BIEL.L^I93,BIEL,GB0001005684,0.0,102580
Bidcorp Common Stock,BID.L^G04,BID,GB0004690094,0.0,203428
Be Heard Group ord Shs,BHRD.L^I20,BHRD,GB00BT6SJV45,0.0,318936
Broadgate Investment Trust PLC Common Stock,BGTG.L^H05,BGTG,GB0004376314,0.0,204394
Bioglan Pharma Ord Shs,BGP.L^H02,BGP,GB0004342670,0.0,225637
Beeson Gregory Common Stock,BGG.L^H02,BGG,GB0002870078,0.0,241319
Budgens Ord Shs,BGE.L^I02,BGE,GB0000808195,0.0,100146
Hemscott Ord Shs,BGDG.L^H00,BGDG,GB0030276868,0.0,102602
BI Group PLC Common Stock,BGCL.L^I93,BGCL,GB0001445443,0.0,222253
Bglobal Ord Shs,BGBL.L^I14,BGBL,GB00B1VLV059,0.0,284433
Baggeridge Ord Shs,BGBK.L^H07,BGBK,GB0000703602,0.0,101626
British Fittings Common Stock,BFT.L^G99,BFT,GB0000602424,0.0,220695
BPT PLC Common Stock,BFDP.L^H99,BFDP,GB0001175685,0.0,16212
Biofuels Ord Shs,BFC.L^H07,BFC,GB00B00VD693,0.0,270616
Break For The Border Ord Shs,BFB.L^I99,BFB,GB0001212132,0.0,220712
Betterware PLC Common Stock,BETL.L^I93,BETL,GB0009808345,0.0,103730
Beradin Common Stock,BER.L^G01,BER,GB0000931294,0.0,220676
BET PLC Common Stock,BEP.L^G93,BEP,GB0001330256,0.0,13681
Bentalls Common Stock,BENT.L^H01,BENT,GB0000923085,0.0,100994
Bellwinch PLC Common Stock,BEL.L^I98,BEL,GB0000905959,0.0,220674
Bell Group Ord Shs,BEL.L^G04,BEL,GB0006125578,0.0,233258
Berkeley Technology Ord Shs,BEK.L^G11,BEK,GB0000942184,0.0,28716
Bakery Services Ord Shs,BEH.L^G09,BEH,GB0000533272,0.0,231704
BAIRD(WM) Ord Shs,BDWL.L^I93,BDWL,GB0000711142,0.0,100078
British Dredging Ord Shs,BDRG.L^H98,BDRG,GB0001325058,0.0,200829
BLP Group PLC Common Stock,BDLL.L^I93,BDLL,GB0000712447,0.0,204380
MDY Healthcare Ord Shs,BCR.L^G97,BCR,GB00B1VJNC59,0.0,204376
BCI Common Stock,BCMIq.L^G98,BCMIq,IT0000066198,0.0,15516
Envesta Telecom Ord Shs,BCK.L^H00,BCK,GB00B039VL11,0.0,231539
Bluebird Toys Common Stock,BBT.L^I98,BBT,GB0001061919,0.0,220683
British Borneo Oil and Gas Ord Shs,BBOR.L^H00,BBOR,GB0001037166,0.0,104650
Ben Bailey Ord Shs,BBC.L^I07,BBC,GB0000706050,0.0,220665
Signature Aviation Ord Shs,BBAL.L^I93,BBAL,GB00BKDM7X41,0.0,100376
Bradford&Bingley Ord Shs,BB.L^I08,BB,GB0002228152,0.0,241898
Bk Por Atlantico Common Stock,BAPq.L^I99,BAPq,PTBPA0AM0001,0.0,209913
Barcom PLC Common Stock,BAOL.L^I93,BAOL,GB0000833573,0.0,204367
Barlows Common Stock,BALW.L^H01,BALW,GB0000816305,0.0,200600
Barlo Group Ord Shs,BALO.L^I90,BALO,IE0000793780,0.0,102197
BAA Ord Shs,BAA.L^H06,BAA,GB0000673409,0.0,101240
Betbrokers Ord Shs,B9B.L^I08,B9B,GB00B1C4T436,0.0,281412
Balmoral International Land Ord Shs,B8L.L^I11,B8L,IE00B134XK63,0.0,277378
Calima Energy Ord Shs,AZOA.L^H15,AZOA,AU000000CE10,0.0,278551
Quays Group Common Stock,AXH.L^H02,AXH,GB0000142058,0.0,100421
Alexandra Ord Shs,AWWN.L^I93,AWWN,GB0000143353,0.0,100938
Adwalker Ord Shs,AWR.L^H09,AWR,IE00B00MRN72,0.0,286150
Albright and Wilson Ord Shs,AWN.L^I99,AWN,GB0000361245,0.0,220652
Arjo Wiggins Common Stock,AWA.L^H00,AWA,GB0009654111,0.0,102578
Advanced Tech Ord Shs,AVT.L^I05,AVT,GB0000376995,0.0,239956
Avast Ord Shs,AVST.L^I22,AVST,GB00BDD85M81,0.0,327197
Avonside Group Ord Shs,AVNL.L^I93,AVNL,GB0000669837,0.0,200358
Avanti Communications Group Ord Shs,AVN.L^I19,AVN,GB00B1VCNQ84,0.0,284323
Avocet Mining Ord Shs,AVM.L^G20,AVM,GB00BZBVR613,0.0,212317
Avesta Sheffield Common Stock,AVESq.L^H96,AVESq,SE0000101057,0.0,101562
Aventis Ord Shs,AVEPq.L^H04,AVEPq,FR0000130460,0.0,13467
Alliance Unichem Ord Shs,AUN.L^G06,AUN,GB0009165720,0.0,103007
Autologic Holdings Ord Shs,AUALG.L^H12,AUALG,GB0002192374,0.0,216820
Gpo Casa Saba Ord Shs,ATYq.L^G97,ATYq,MXP690641016,0.0,29343
AIM Trust Common Stock,ATR.L^G03,ATR,GB0000112069,0.0,213081
Automated Security Hldg Ord Shs,ATOS.L^I96,ATOS,GB0000657428,0.0,100709
Moneybox Common Stock,ATM.L^I05,ATM,GB0034260231,0.0,260650
Atkins (Ws) Ord Shs,ATKW.L^G17,ATKW,GB0000608009,0.0,212715
Sphere Minerals Ord Shs,ATK.L^I93,ATK,AU000000SPH8,0.0,200091
AGL SJ Investments Ord Shs,ATIA.L^H15,ATIA,IL0005410118,0.0,271520
Allied Textile Ord Shs,ATEX.L^H00,ATEX,GB0000206440,0.0,100693
Bioseek Ord Shs,ATD.L^H12,ATD,GB0009231639,0.0,241828
AT Communication Ord Shs,ATCG.L^I09,ATCG,GB00B0C8K346,0.0,273538
ASW Holdings Ord Shs,ASWL.L^I93,ASWL,GB0000016385,0.0,101717
Astec (BSR) PLC Common Stock,ASTC.L^I93,ASTC,GB0000682244,0.0,17413
API Group Ord Shs,ASPI.L^I93,ASPI,GB0000592062,0.0,100701
Aspen Group PLC Common Stock,ASP.L^G99,ASP,GB0000539410,0.0,101926
Eclipse Blinds Common Stock,ASG.L^G94,ASG,GB0003038840,0.0,102119
ARM Holdings Ord Shs,ARM.L^I16,ARM,GB0000595859,0.0,109179
Active Risk Group Ord Shs,ARI.L^H13,ARI,GB00B09VL770,0.0,273383
Argos Ord Shs,ARG.L^H98,ARG,GB0000486794,0.0,102581
Airflow Streamln Common Stock,ARFL.L^I05,ARFL,GB0000115633,0.0,200093
Aquarius Group Ord Shs,AQG.L^I03,AQG,GB0000513548,0.0,207339
Aquabella Grp Ord Shs,AQBG.L^H08,AQBG,GB00B1BXDW79,0.0,278813
APV PLC Common Stock,APV.L^H97,APV,GB0000049501,0.0,100429
All Points North Ord Shs,APNT.L^I12,APNT,GB00B1J3F018,0.0,284957
Albion PLC Common Stock,AON.L^G05,AON,GB0000122092,0.0,220651
Anzon Energy Ord Shs,ANZE.L^I08,ANZE,AU0000XINAI2,0.0,274521
Anz Group Holdings Ord Shs,ANZ.L^G98,ANZ,AU000000ANZ3,0.0,15889
Anglo United PLC Common Stock,ANUT.L^I93,ANUT,GB0000411172,0.0,101935
Ansell Ord Shs,ANSq.L^H04,ANSq,AU000000ANN9,0.0,14242
Care UK Ord Shs,ANSE.L^I93,ANSE,GB0001766558,0.0,101724
ANS Common Stock,ANR.L^I99,ANR,GB0000591437,0.0,200298
Amerindo Internet Fund Class A Ord Shs,ANOa.L^G06,ANOa,GB00B01PWL86,0.0,237517
Angel Mining Ord Shs,ANGM.L^G13,ANGM,GB0009348862,0.0,237223
Anglian Group Ord Shs,ANGG.L^I93,ANGG,GB0006076615,0.0,104897
Ann Street Group Ord Shs,ANB.L^G98,ANB,GB0000428424,0.0,212280
Amarin Ord Shs,AMRN.L^G08,AMRN,GB00B29VL935,0.0,28027
Alvis Common Stock,ALV.L^I04,ALV,GB0009173609,0.0,100492
Altus Strategies Ord Shs,ALS.L^H22,ALS,GB00BJ9TYB96,0.0,325163
Alpha Pyrenees Trust Limited,ALPHA.L^G18,ALPHA,GB00B0P6FY18,0.0,275807
All IPO Ord Shs,ALP.L^H09,ALP,GB0031922726,0.0,249944
Alecto Minerals Ord Shs,ALOE.L^G17,ALOE,GB00B5SCHP68,0.0,284980
ABI Leisure Common Stock,ALEL.L^I93,ALEL,GB0000058908,0.0,200017
Allied Gold Mining Ord Shs,ALDG.L^I12,ALDG,GB00B44QDS07,0.0,259419
Albany Capital Ord Shs,ALBYC.L^G09,ALBYC,GB00B2PK3652,0.0,257280
Albert Technologies Ord Shs,ALBAL.L^H19,ALBAL,IL0011354904,0.0,319839
Aim Group Ord Shs,AIM.L^H04,AIM,GB0000019173,0.0,200088
Affinity Internt Common Stock,AIH.L^H03,AIH,GB0006616121,0.0,230377
Anite Ord Shs,AIE.L^H15,AIE,GB00B3KHXB36,0.0,100277
Anglo Irish Bank Ord Shs,AIB.L^I02,AIB,IE00B06H8J93,0.0,15702
Aggreko Ord Shs,AGGK.L^H21,AGGK,GB00BK1PTB77,0.0,207519
AngloGold Ashanti Ord Shs,AGDA.L^I14,AGDA,ZAE000043485,0.0,19824
AG Holdings PLC Common Stock,AGD.L^I98,AGD,GB0000245943,0.0,210843
AGA AB Common Stock,AGAb.L^H96,AGAb,SE0000100208,0.0,100745
AGA Rangemaster Group Ord Shs,AGA.L^I15,AGA,GB00B2QMX606,0.0,100623
Amiad Water Systems Ord Shs,AFS.L^H21,AFS,IL0010943905,0.0,274677
Aberdeen Frontier Markets Inv Company Ltd Ord Npv,AFMC.L^H20,AFMC,GG00B1W59J17,0.0,285419
Advanced Fluid Ord Shs,AFC.L^I06,AFC,GB0030178478,0.0,249868
Aberdeen FC Ord Shs,AFC.L^H03,AFC,GB0001039097,0.0,239936
Aegis Group Ord Shs,AEGI.L^I93,AEGI,GB00B4JV1B90,0.0,14222
Adwest Automotive Ord Shs,ADWL.L^I93,ADWL,GB0000081124,0.0,100366
Aberdeen Asset Management Ord Shs,ADN.L^H17,ADN,GB0000031285,0.0,200015
AdVal Group Ord Shs,ADL.L^I06,ADL,GB0002913324,0.0,231816
Admiral Ord Shs,ADC.L^H00,ADC,GB0000076694,0.0,200056
Advance Visual Ord Shs,ACV.L^G07,ACV,GB0002565355,0.0,237218
ACP Mezzanine Ord Shs,ACPM.L^G10,ACPM,GB00B18J0278,0.0,284953
Atlas Copco Ord Shs Class A,ACOSfa.L^H96,ACOSfa,SE0017486889,0.0,17420
ACM Shipping Group Ord Shs,ACMG.L^G14,ACMG,GB00B1GJ9M21,0.0,281716
Achp Ord Shs,ACHC.L^G18,ACHC,GB00B1Z5KB73,0.0,285496
Pura Common Stock,ACH.L^H00,ACH,GB0000056076,0.0,101133
Atlas Conv Equip Common Stock,ACE.L^I97,ACE,GB0000617398,0.0,102819
Actinic Common Stock,ACC.L^G02,ACC,GB0005882831,0.0,237876
Acacia Mining Ord Shs,ACAA.L^I19,ACAA,GB00B61D2N63,0.0,294200
Aberforth Smaller Companies Trust PLC,ABRL.L^I93,ABRL,GB0000066554,0.0,210438
AB Ports Ord Shs,ABP.L^H06,ABP,GB0000564343,0.0,100459
Harvard International Ord Shs,ABAL.L^I93,ABAL,GB0000130756,0.0,104851
Boots Group Ord Shs,AB.L^G07,AB,GB00B0P7Y252,0.0,100587
Anglo & Overseas Trust Ord Shs,AASC.L^I93,AASC,GB0003502449,0.0,200181
Anglo Amer Plat Common Stock,AAPJq.L^H97,AAPJq,ZAE000008728,0.0,62411
Alpha Airports Ord Shs,AAP.L^I07,AAP,GB0000281328,0.0,200140
All Active Asset Capital Ord Shs,AAAL.L^G21,AAAL,VGG017801082,0.0,315249
Japan Airlines Ord Shs,9201q.L^I02,9201q,JP3705200008,0.0,18957
Daiwa Securities Group Ord Shs,8601.L^H96,8601,JP3502200003,0.0,15483
UFJ Trust Bank Common Stock,8407.L^H96,8407,JP3612200000,0.0,15660
Misub Tr & Bk Common Stock,8402.L^H96,8402,JP3898800002,0.0,15484
Chuo Mitsui Trst Common Stock,8401.L^H96,8401,JP3890000007,0.0,15626
Asahi Bank Ltd Common Stock,8322.L^H96,8322,JP3112200005,0.0,15601
Tokai Bank Ord Shs,8321.L^H96,8321,JP3562800007,0.0,15658
UFJ Bank Ltd Common Stock,8320.L^H96,8320,JP3344000009,0.0,6775
Bank of Tokyo Common Stock,8315.L^H96,8315,JP3589200009,0.0,15627
Dai Ichi Kangyo Common Stock,8311.L^H96,8311,JP3474200007,0.0,15550
UFJ Holdings Inc Common Stock,8307q.L^I05,8307q,JP3944300007,0.0,252939
MIZUHO BK Common Stock,8302q.L^I00,8302q,JP3704800006,0.0,15685
Ito-Yokado Common Stock,8264q.L^I05,8264q,JP3142800006,0.0,6197
Nissho Iwai Corp Common Stock,8063q.L^I98,8063q,JP3674000009,0.0,100144
Sega Common Stock,7964q.L^I04,7964q,JP3419000009,0.0,103830
Honda Motor Ord Shs,7267.L^H96,7267,JP3854600008,0.0,5691
Matsushita Comm Common Stock,6781q.L^I02,6781q,JP3866400009,0.0,100845
TDK Ord Shs,6762.L^H96,6762,JP3538800008,0.0,10275
Sony Group Ord Shs,6758.L^H96,6758,JP3435000009,0.0,9818
NEC Ord Shs,6701.L^H96,6701,JP3733000008,0.0,7652
Toshiba Ord Shs,6502.L^H96,6502,JP3592200004,0.0,10622
JFE Steel Common Stock,5403q.L^I02,5403q,JP3224600001,0.0,18716
Eisai Ord Shs,4523q.L^G02,4523q,JP3160400002,0.0,100418
Ube Ord Shs,4208q.L^G98,4208q,JP3158800007,0.0,101750
365 Agile Group Ord Shs,365.L^H17,365,GB00BYY8NN14,0.0,286252
Betsson Ord Shs Class B,0YCQ.L^I19,0YCQ,SE0019892167,0.0,245736
Mybet Holding Ord Shs,0XSX.L^I20,0XSX,DE000A2LQ009,0.0,232356
VIB Vermoegen N Ord Shs,0VXC.L^G20,0VXC,DE000A2YPDD0,0.0,274605
Gamenet Group SpA Ord Shs,0TDK.L^G20,0TDK,IT0005282725,0.0,315891
Poenina Holding Ord Shs,0RW0.L^G22,0RW0,CH0122527648,0.0,325964
Biom Up Ord Shs,0RV9.L^G20,0RV9,FR0013284080,0.0,325619
Cherry Ord Shs Class B,0RV7.L^G19,0RV7,SE0010133256,0.0,282921
Fjord1 Ord Shs,0RUB.L^H21,0RUB,NO0010792625,0.0,324571
Fyber Ord Shs,0RU2.L^G20,0RU2,NL0014433377,0.0,315251
Sonae Industria-SGPS Ord Shs,0RTU.L^G21,0RTU,PTS3P0AM0025,0.0,220442
Nebelhornbahn N Ord Shs,0RSB.L^G17,0RSB,DE000A3H3LW9,0.0,298053
Kulmbacher Brau Ord Shs,0RS7.L^G17,0RS7,DE0007007007,0.0,103480
PA Power Automation Ord Shs,0RS5.L^G17,0RS5,DE0006924400,0.0,244412
Hoftex Group Ord Shs,0RS4.L^G17,0RS4,DE0006760002,0.0,102334
Lang und Schwarz N Ord Shs,0RS1.L^G17,0RS1,DE000LS1LUS9,0.0,279218
ERLUS Ord Shs,0RRX.L^G17,0RRX,DE0005589006,0.0,210360
Brambles Ord Shs,0RRI.L^G17,0RRI,AU000000BXB1,0.0,100461
Silmaasema Ord Shs,0RQA.L^G20,0RQA,FI4000243399,0.0,324734
HiQ International Ord Shs,0ROJ.L^I18,0ROJ,SE0012454619,0.0,234199
Hoivatilat Ord Shs,0RNF.L^G20,0RNF,FI4000148648,0.0,321466
Altech Advanced Materials K Ord Shs,0RL6.L^G20,0RL6,DE000A31C3Y4,0.0,298322
Mr Green & Co Ord Shs,0RKG.L^G19,0RKG,SE0010949750,0.0,315618
Athena Ord Shs,0RK4.L^H18,0RK4,GRS233003003,0.0,243072
Fng Ord Shs,0RJJ.L^G18,0RJJ,BE0974332646,0.0,201632
Ming Le Sports Ord Shs,0RJF.L^G18,0RJF,DE000A2LQ728,0.0,313417
Bank Norwegian Ord Shs,0RIU.L^G21,0RIU,NO0011002511,0.0,348887
Orchestra Premaman Ord Shs,0RIJ.L^G21,0RIJ,FR0013190410,0.0,238180
Gekoplast Ord Shs,0RGQ.L^I19,0RGQ,PLGKPLS00019,0.0,321791
Wilson Therapeutics Ord Shs,0RGP.L^G19,0RGP,SE0008293674,0.0,321616
Coima Res Ord Shs,0RGG.L^H22,0RGG,IT0005136681,0.0,321648
Telepizza Group Ord Shs,0RFV.L^H19,0RFV,ES0105128005,0.0,321560
Clere N Ord Shs,0RFN.L^G17,0RFN,DE000A3H2309,0.0,233008
Direct Energie Ord Shs,0RFC.L^I18,0RFC,FR0004191674,0.0,270655
Liberbank Ord Shs,0RE4.L^H21,0RE4,ES0168675090,0.0,315365
Orion Investment Ord Shs,0RDN.L^G20,0RDN,PLORION00018,0.0,291249
Curetis Ord Shs,0RDD.L^G20,0RDD,NL0011509294,0.0,320715
Chorus Clean Energy Ord Shs,0RBM.L^H17,0RBM,DE000A12UL56,0.0,319986
VBH Holding K Ord Shs,0RB0.L^I16,0RB0,DE000A161002,0.0,220337
Europcar Mobility Ord Shs,0RA4.L^G22,0RA4,FR0012789949,0.0,277144
Euskaltel Ord Shs,0R9F.L^I21,0R9F,ES0105075008,0.0,320031
Kotipizza Group Ord Shs,0R98.L^I19,0R98,FI4000157235,0.0,319936
Banca Carige Spa Cassa Di Risparmio Di Genova E Imperia Ord Shs,0R7M.L^I22,0R7M,IT0005428195,0.0,216660
Csepel Holding Ord Shs,0R75.L^G20,0R75,HU0000166293,0.0,202376
Troax Group Ord Shs,0R6A.L^G19,0R6A,SE0012729366,0.0,319478
Saeta Yield Ord Shs,0R51.L^G18,0R51,ES0105058004,0.0,319240
StrateVic Finance Group Ord Shs,0QXJ.L^I21,0QXJ,SE0006027546,0.0,319405
Axiare Patrimonio Socimi REIT Ord Shs,0QVY.L^G18,0QVY,ES0105026001,0.0,317990
Paragon Id Ord Shs,0QVN.L^G18,0QVN,FR0013318813,0.0,317933
Com Hem Holding Ord Shs,0QV0.L^G19,0QV0,SE0005999778,0.0,317787
MyHammer Holding Ord Shs,0QUW.L^I22,0QUW,DE000A11QWW6,0.0,230539
2Valorise Ord Shs,0QUR.L^I19,0QUR,BE0974275076,0.0,289471
SBC Sveriges BostadsrattsCentrum Ord Shs,0QUH.L^G20,0QUH,SE0005932605,0.0,275580
Prime Car Management Ord Shs,0QU1.L^G20,0QU1,PLPRMCM00048,0.0,317463
CUBE.ITG Ord Shs,0QTB.L^G20,0QTB,PLMCINT00013,0.0,292779
Implanet Ord Shs,0QSM.L^G20,0QSM,FR0013470168,0.0,316734
Helvetia Holding Ord Shs,0QKO.L^G19,0QKO,CH0466642201,0.0,16349
Cose Belle D’Italia Ord Shs,0QJH.L^I20,0QJH,IT0004991490,0.0,238240
Osram Licht N Ord Shs,0QFR.L^G21,0QFR,DE000LED4000,0.0,315541
Tryggingamidstodin Ord Shs,0QE4.L^G21,0QE4,IS0000000586,0.0,243080
Aroma Real Estate Ord Shs,0QCL.L^G20,0QCL,BG1100030110,0.0,315973
CEZ Distribution Ord Shs,0QCI.L^I22,0QCI,BG1100025110,0.0,313961
CEZ Electro Bulgaria Ord Shs,0QCG.L^I22,0QCG,BG1100024113,0.0,317179
Pipe Works L Girakian Prof il Ord Shs,0QCB.L^G20,0QCB,GRS095003000,0.0,249107
Paperpack Printing Box-Manufacturing Ord Shs,0QBK.L^G21,0QBK,GRS405003005,0.0,243134
Firstextile Ord Shs,0QB6.L^I16,0QB6,DE000A1PG8V8,0.0,314047
Vantage Development Ord Shs,0Q9V.L^G20,0Q9V,PLVTGDL00010,0.0,312044
Oesterreichische Staatsdruckerei Holding Ord Shs,0Q7B.L^G20,0Q7B,AT00000OESD0,0.0,307788
Robyg Ord Shs,0Q3V.L^I19,0Q3V,PLROBYG00016,0.0,295774
Euromedica Provision of Medical Services Ord Shs,0Q2R.L^H21,0Q2R,GRS341003002,0.0,232219
Afren Ord Shs,0PQ8.L^H15,0PQ8,GB00B0672758,0.0,272627
Ahtium Ord Shs,0P6X.L^I19,0P6X,FI0009014716,0.0,285053
TNT Express NV Ord Shs,0P5E.L^G16,0P5E,NL0009739424,0.0,297233
China Specialty Glass Ord Shs,0P58.L^G20,0P58,DE000A1EL8Y8,0.0,298244
Sfakianakis Ord Shs,0P56.L^G20,0P56,GRS279003008,0.0,223423
Accell Group Ord Shs,0P4C.L^H22,0P4C,NL0009767532,0.0,228476
Areva Ord Shs,0P4A.L^H17,0P4A,FR0011027143,0.0,220867
Aker Drilling Ord Shs,0P37.L^G14,0P37,NO0010287006,0.0,274520
Brit Insurance Holdings Ord Shs,0P36.L^I11,0P36,NL0009347863,0.0,211594
AKKO INVEST Ord Shs,0P2Y.L^G20,0P2Y,HU0000170824,0.0,312064
Papoutsanis Industrial and Commercial of Consumer Goods Ord Shs,0P17.L^G18,0P17,GRS065003014,0.0,224698
Somfy Ord Shs,0OPL.L^G17,0OPL,FR0013199916,0.0,101436
Karelia Tobacco Ord Shs,0OOD.L^G20,0OOD,GRS120003009,0.0,241494
Cattolica Ass Ord Shs,0OMB.L^H22,0OMB,IT0000784154,0.0,244351
